"","GSM1237722","GSM1237723","GSM1237724","GSM1237725","GSM1237726","GSM1237727","GSM1237728","GSM1237729","GSM1237730","GSM1237731","GSM1237732","GSM1237733"
"Fam20c",4.20644434683475,4.27678589008173,4.25446798446966,2.83186924050258,2.82338725630035,2.837891373184,4.29546573671378,4.27530596811234,4.14211866298968,4.12385601259529,4.1383728942612,4.17413364627848
"Hcar2",2.48976314801989,2.56380446771581,2.56678825470474,1.14100862245892,1.36368273242142,1.34496973044811,2.53242547964288,2.54761818134454,2.43150796102562,2.41584458314586,2.46091244322846,2.28363340732954
"Ckap2",2.86390917732507,2.88808846054752,2.7377530457799,1.34640784450458,1.27596305331176,1.62587403902429,2.97392266343871,2.96011288829522,2.88457522799943,2.90284001554968,2.77731165821464,2.79210392950061
"Trem2",4.35700080996595,4.3535897519032,4.31131672672923,3.06641479740486,3.06108866560555,3.08484864731384,4.55388951668756,4.51624310919382,4.3504893254479,4.38618164122386,4.34201263085928,4.28711555841199
"Pde4dip",1.86437938102349,1.77064803462524,2.06143372447793,0.872437198499873,0.84899974919837,0.726707122600897,2.01326552978376,2.2352459395778,1.98240081388038,2.22149074173807,2.14201500730198,2.03829675959147
"Cenpq",2.89880869011731,2.95928597253936,2.96851611414479,1.30073696224808,1.52880278119786,1.47869158236652,3.01557685258291,3.09401905300719,2.85895443605337,2.97295755676255,2.91926763912167,2.89485721744114
"Cd163",0.963854084287849,1.14663174345378,0.911941126023517,1.98068812411284,1.94741922642469,2.00547490073149,1.07619698124267,1.03505388451171,0.986949344022155,0.807650194380371,0.950983909455805,1.01966884565094
"Klf7",1.94815002254376,2.30652539544129,2.01250804516239,3.2091815556696,3.08517122970177,3.07967157476292,2.22258166337773,2.11992414681353,2.07885168479134,2.09967380406219,1.95791993864499,2.1108730209609
"Cnnm2",1.37999918877335,1.28019549156353,1.57444644548111,3.28728388491364,3.42950781547303,3.40445381415252,1.58648850754656,1.57921854428471,1.32162948499419,1.27313188020802,1.40517179629219,1.13996526711888
"Hmgb2",3.61799676079414,3.57611335712255,3.62753948278115,2.23148628746318,2.36124601508636,2.36039903285969,3.76696680066799,3.81792640668284,3.62211424093411,3.69100351025539,3.67798806925427,3.69848086763975
"Adgrl2",2.77511630654585,2.86123964802108,2.89272684455763,3.73104727984135,3.7621179212155,3.78423909989713,2.79332309379268,2.85294223198636,2.71493050119578,2.62444099066562,2.69298892370348,2.6196048192467
"Tiparp",2.80500327975198,3.01108305651347,2.95951643594366,4.08009383492394,4.01890227872608,3.99312818461483,3.14688357245549,3.2179355503653,3.09693906709301,2.91031361337413,2.67644427022504,2.74442768308328
